player,team,x,y,shot_statsbomb_xg,shot_outcome,shot_type,shot_body_part,shot_technique,shot_first_time,shot_one_on_one,shot_open_goal,under_pressure,minute,period,match_id,dist_to_goal,shot_angle,shot_zone,is_goal,is_on_target,shot_outcome_clean
Kevin De Bruyne,Belgium,114.3,59.2,0.009170555,Saved,Open Play,Right Foot,Normal,,,,,90,2,3857268,20.03,73.47,Edge of Box,0,1,Saved
Cyle Larin,Canada,111.1,36.1,0.06675813,Blocked,Open Play,Head,Normal,,,,True,91,2,3857268,9.72,23.66,Central (12m),0,0,Blocked
Silvan Widmer,Switzerland,114.9,30.0,0.05117428,Off T,Open Play,Right Foot,Volley,True,,,,5,1,3857269,11.23,62.98,Central (12m),0,0,Off Target
Vinícius José Paixão de Oliveira Júnior,Brazil,112.1,34.0,0.21638125,Saved,Open Play,Right Foot,Volley,True,,,,26,1,3857269,9.92,37.22,Central (12m),0,1,Saved
Carlos Henrique Casimiro,Brazil,94.3,39.7,0.023129713,Wayward,Open Play,Right Foot,Half Volley,True,,,,27,1,3857269,25.7,0.67,Edge of Box,0,0,Off Target
Raphael Dias Belloli,Brazil,90.1,46.2,0.02201561,Saved,Open Play,Left Foot,Normal,,,,,30,1,3857269,30.54,11.71,Long Range,0,1,Saved
Richarlison de Andrade,Brazil,104.2,41.2,0.022230485,Blocked,Open Play,Head,Normal,,,,True,31,1,3857269,15.85,4.34,Penalty Area,0,0,Blocked
Éder Gabriel Militão,Brazil,93.2,45.0,0.02857021,Blocked,Open Play,Right Foot,Normal,,,,,36,1,3857269,27.26,10.57,Edge of Box,0,0,Blocked
Thiago Emiliano da Silva,Brazil,115.0,43.5,0.14148508,Blocked,Open Play,Head,Normal,,,,True,43,1,3857269,6.1,34.99,Central (12m),0,0,Blocked
Djibril Sow,Switzerland,112.6,48.8,0.087867536,Blocked,Open Play,Right Foot,Normal,True,,,,52,2,3857269,11.5,49.94,Central (12m),0,0,Blocked
Ruben Vargas,Switzerland,104.3,26.2,0.029704679,Blocked,Open Play,Right Foot,Normal,,,,,53,2,3857269,20.9,41.31,Edge of Box,0,0,Blocked
Manuel Obafemi Akanji,Switzerland,103.5,43.9,0.028123023,Wayward,Open Play,Head,Normal,,,,,54,2,3857269,16.95,13.3,Penalty Area,0,0,Off Target
Djibril Sow,Switzerland,99.4,37.0,0.0625126,Blocked,Open Play,Right Foot,Normal,True,,,,59,2,3857269,20.82,8.29,Edge of Box,0,0,Blocked
Edimilson Fernandes,Switzerland,97.4,42.8,0.029247057,Blocked,Open Play,Right Foot,Normal,,,,,59,2,3857269,22.77,7.06,Edge of Box,0,0,Blocked
Marcos Aoás Corrêa,Brazil,110.6,37.4,0.07814184,Wayward,Open Play,Head,Normal,,,,True,69,2,3857269,9.75,15.46,Central (12m),0,0,Off Target
Richarlison de Andrade,Brazil,107.0,26.5,0.038312852,Blocked,Open Play,Left Foot,Normal,True,,,,71,2,3857269,18.74,46.08,Penalty Area,0,0,Blocked
Bruno Guimarães Rodriguez Moura,Brazil,102.2,47.4,0.021188514,Saved,Open Play,Head,Normal,,,,,80,2,3857269,19.28,22.57,Penalty Area,0,1,Saved
Carlos Henrique Casimiro,Brazil,106.3,29.4,0.068805926,Goal,Open Play,Right Foot,Half Volley,True,,,,82,2,3857269,17.32,37.73,Penalty Area,1,1,Goal
Rodrygo Silva de Goes,Brazil,109.7,25.4,0.04824855,Saved,Open Play,Right Foot,Normal,,,,,86,2,3857269,17.87,54.8,Penalty Area,0,1,Saved
Antony Matheus dos Santos,Brazil,102.1,56.6,0.020722246,Off T,Open Play,Left Foot,Normal,,,,,86,2,3857269,24.41,42.84,Edge of Box,0,0,Off Target
Rodrygo Silva de Goes,Brazil,105.8,41.8,0.19349767,Blocked,Open Play,Right Foot,Normal,True,,,,93,2,3857269,14.31,7.22,Penalty Area,0,0,Blocked
Rodrigo Javier De Paul,Argentina,101.6,53.3,0.02377054,Blocked,Open Play,Right Foot,Half Volley,True,,,,4,1,3869321,22.7,35.86,Edge of Box,0,0,Blocked
Lionel Andrés Messi Cuccittini,Argentina,96.6,50.3,0.037832856,Off T,Open Play,Left Foot,Normal,,,,,21,1,3869321,25.57,23.76,Edge of Box,0,0,Off Target
Steven Bergwijn,Netherlands,101.6,32.9,0.089517,Off T,Open Play,Left Foot,Half Volley,,,,,23,1,3869321,19.72,21.1,Penalty Area,0,0,Off Target
Rodrigo Javier De Paul,Argentina,97.6,42.3,0.049762752,Saved,Open Play,Right Foot,Normal,True,,,True,32,1,3869321,22.52,5.86,Edge of Box,0,1,Saved
Nahuel Molina Lucero,Argentina,109.1,42.4,0.43442267,Goal,Open Play,Right Foot,Normal,,True,,,34,1,3869321,11.16,12.42,Central (12m),1,1,Goal
Lionel Andrés Messi Cuccittini,Argentina,104.0,32.2,0.03387043,Saved,Open Play,Right Foot,Normal,,,,True,39,1,3869321,17.8,25.99,Penalty Area,0,1,Saved
Lionel Andrés Messi Cuccittini,Argentina,96.0,33.3,0.07608311,Off T,Free Kick,Left Foot,Normal,,,,,62,2,3869321,24.92,15.6,Edge of Box,0,0,Off Target
Lionel Andrés Messi Cuccittini,Argentina,108.0,40.0,0.7835,Goal,Penalty,Left Foot,Normal,,,,,72,2,3869321,12.0,0.0,Penalty Area,1,1,Goal
Wout Weghorst,Netherlands,108.7,46.4,0.047416847,Goal,Open Play,Head,Normal,,,,,82,2,3869321,12.99,29.53,Penalty Area,1,1,Goal
Steven Berghuis,Netherlands,104.6,53.3,0.032538008,Blocked,Open Play,Left Foot,Half Volley,True,,,,84,2,3869321,20.35,40.82,Edge of Box,0,0,Blocked
Denzel Dumfries,Netherlands,113.5,52.9,0.047394842,Off T,Open Play,Right Foot,Half Volley,True,,,,89,2,3869321,14.45,63.26,Penalty Area,0,0,Off Target
Steven Berghuis,Netherlands,97.2,37.9,0.08017064,Blocked,Free Kick,Left Foot,Normal,,,,,92,2,3869321,22.9,5.26,Edge of Box,0,0,Blocked
Wout Weghorst,Netherlands,111.8,39.9,0.21959315,Goal,Open Play,Left Foot,Normal,,,,True,100,2,3869321,8.2,0.7,Central (12m),1,1,Goal
Lionel Andrés Messi Cuccittini,Argentina,101.1,53.3,0.035418287,Off T,Open Play,Left Foot,Normal,,,,True,109,4,3869321,23.11,35.13,Edge of Box,0,0,Off Target
Luuk de Jong,Netherlands,110.9,28.4,0.05290734,Blocked,Open Play,Left Foot,Volley,True,,,,112,4,3869321,14.74,51.89,Penalty Area,0,0,Blocked
Lautaro Javier Martínez,Argentina,109.5,45.9,0.2245604,Blocked,Open Play,Right Foot,Normal,True,,,,113,4,3869321,12.04,29.33,Penalty Area,0,0,Blocked
Enzo Fernandez,Argentina,94.2,43.8,0.032085553,Blocked,Open Play,Left Foot,Normal,,,,,114,4,3869321,26.08,8.38,Edge of Box,0,0,Blocked
Germán Alejandro Pezzella,Argentina,112.5,31.3,0.04452438,Off T,Open Play,Head,Normal,,,,True,115,4,3869321,11.49,49.24,Central (12m),0,0,Off Target
Lautaro Javier Martínez,Argentina,97.6,38.6,0.08241133,Saved,Open Play,Left Foot,Normal,True,,,True,118,4,3869321,22.44,3.58,Edge of Box,0,1,Saved
Lionel Andrés Messi Cuccittini,Argentina,96.6,41.6,0.04201436,Blocked,Open Play,Left Foot,Normal,,,,True,119,4,3869321,23.45,3.91,Edge of Box,0,0,Blocked
Enzo Fernandez,Argentina,97.2,49.3,0.038940463,Post,Open Play,Right Foot,Normal,,,,,120,4,3869321,24.62,22.19,Edge of Box,0,0,Post
Virgil van Dijk,Netherlands,108.1,40.1,0.7835,Saved,Penalty,Right Foot,Normal,,,,,120,5,3869321,11.9,0.48,Central (12m),0,1,Saved
Lionel Andrés Messi Cuccittini,Argentina,108.1,40.1,0.7835,Goal,Penalty,Left Foot,Normal,,,,,121,5,3869321,11.9,0.48,Central (12m),1,1,Goal
Steven Berghuis,Netherlands,108.1,40.1,0.7835,Saved,Penalty,Left Foot,Normal,,,,,121,5,3869321,11.9,0.48,Central (12m),0,1,Saved
Leandro Daniel Paredes,Argentina,108.1,40.1,0.7835,Goal,Penalty,Right Foot,Normal,,,,,122,5,3869321,11.9,0.48,Central (12m),1,1,Goal
Teun Koopmeiners,Netherlands,108.1,40.1,0.7835,Goal,Penalty,Left Foot,Normal,,,,,123,5,3869321,11.9,0.48,Central (12m),1,1,Goal
Gonzalo Ariel Montiel,Argentina,108.1,40.1,0.7835,Goal,Penalty,Right Foot,Normal,,,,,124,5,3869321,11.9,0.48,Central (12m),1,1,Goal
Wout Weghorst,Netherlands,108.1,40.1,0.7835,Goal,Penalty,Right Foot,Normal,,,,,124,5,3869321,11.9,0.48,Central (12m),1,1,Goal
Enzo Fernandez,Argentina,108.1,40.1,0.7835,Off T,Penalty,Right Foot,Normal,,True,,,126,5,3869321,11.9,0.48,Central (12m),0,0,Off Target
Luuk de Jong,Netherlands,108.1,40.1,0.7835,Goal,Penalty,Right Foot,Normal,,,,,126,5,3869321,11.9,0.48,Central (12m),1,1,Goal
Lautaro Javier Martínez,Argentina,108.1,40.1,0.7835,Goal,Penalty,Right Foot,Normal,,,,,127,5,3869321,11.9,0.48,Central (12m),1,1,Goal
Jamal Musiala,Germany,99.6,29.7,0.06331741,Saved,Open Play,Right Foot,Normal,,,,,1,1,3857292,22.85,26.79,Edge of Box,0,1,Saved
Leon Goretzka,Germany,109.5,48.0,0.15352516,Wayward,Open Play,Right Foot,Normal,True,,,,6,1,3857292,13.2,37.3,Penalty Area,0,0,Off Target
Thomas Müller,Germany,108.2,42.4,0.14610097,Off T,Open Play,Head,Diving Header,,True,,,8,1,3857292,12.04,11.5,Penalty Area,0,0,Off Target
Serge Gnabry,Germany,111.9,33.1,0.0895267,Goal,Open Play,Head,Normal,,,,,9,1,3857292,10.64,40.43,Central (12m),1,1,Goal
Leon Goretzka,Germany,113.1,35.8,0.18187125,Saved,Open Play,Head,Normal,,True,,,13,1,3857292,8.08,31.33,Central (12m),0,1,Saved
Thomas Müller,Germany,111.6,41.1,0.069567084,Wayward,Open Play,Head,Normal,,,,True,20,1,3857292,8.47,7.46,Central (12m),0,0,Off Target
Serge Gnabry,Germany,105.2,30.9,0.044056788,Blocked,Open Play,Right Foot,Normal,,,,,29,1,3857292,17.37,31.59,Penalty Area,0,0,Blocked
Joshua Kimmich,Germany,92.4,55.8,0.011488004,Saved,Open Play,Right Foot,Normal,,,,,34,1,3857292,31.8,29.79,Long Range,0,1,Saved
Jamal Musiala,Germany,105.7,33.6,0.16202919,Off T,Open Play,Right Foot,Normal,,,,,35,1,3857292,15.67,24.11,Penalty Area,0,0,Off Target
Serge Gnabry,Germany,106.4,28.9,0.06251996,Off T,Open Play,Right Foot,Normal,,,,,38,1,3857292,17.55,39.22,Penalty Area,0,0,Off Target
Keysher Fuller Spence,Costa Rica,107.3,51.1,0.14103858,Saved,Open Play,Right Foot,Half Volley,,True,,,41,1,3857292,16.87,41.15,Penalty Area,0,1,Saved
Leroy Sané,Germany,98.5,47.8,0.080942705,Off T,Open Play,Left Foot,Normal,,,,True,44,1,3857292,22.87,19.94,Edge of Box,0,0,Off Target
Leroy Sané,Germany,99.5,44.5,0.078109905,Blocked,Open Play,Left Foot,Normal,,,,,45,1,3857292,20.99,12.38,Edge of Box,0,0,Blocked
Keysher Fuller Spence,Costa Rica,108.9,54.5,0.050267275,Blocked,Open Play,Right Foot,Normal,True,,,,51,2,3857292,18.26,52.57,Penalty Area,0,0,Blocked
Yeltsin Ignacio Tejeda Valverde,Costa Rica,97.2,48.9,0.042256437,Saved,Open Play,Right Foot,Half Volley,,,,True,51,2,3857292,24.48,21.32,Edge of Box,0,1,Saved
Serge Gnabry,Germany,100.7,26.9,0.029866349,Blocked,Open Play,Right Foot,Normal,True,,,,54,2,3857292,23.33,34.17,Edge of Box,0,0,Blocked
Leroy Sané,Germany,91.0,39.6,0.02438984,Off T,Open Play,Left Foot,Normal,,,,,54,2,3857292,29.0,0.79,Edge of Box,0,0,Off Target
Kendall Jamaal Waston Manley,Costa Rica,108.9,45.4,0.099276,Saved,Open Play,Head,Diving Header,,,,,57,2,3857292,12.34,25.94,Penalty Area,0,1,Saved
Yeltsin Ignacio Tejeda Valverde,Costa Rica,114.3,38.1,0.4798206,Goal,Open Play,Right Foot,Normal,True,,,,57,2,3857292,6.01,18.43,Central (12m),1,1,Goal
Jamal Musiala,Germany,111.2,28.5,0.082946144,Post,Open Play,Left Foot,Normal,,,,,60,2,3857292,14.48,52.58,Penalty Area,0,0,Post
Jamal Musiala,Germany,117.3,31.5,0.1066145,Off T,Open Play,Right Foot,Volley,True,,,,60,2,3857292,8.92,72.38,Central (12m),0,0,Off Target
Thomas Müller,Germany,106.3,47.2,0.05438086,Blocked,Open Play,Right Foot,Normal,,,,,61,2,3857292,15.48,27.72,Penalty Area,0,0,Blocked
Antonio Rüdiger,Germany,114.5,44.2,0.41498688,Post,Open Play,Right Foot,Normal,True,,,True,61,2,3857292,6.92,37.37,Central (12m),0,0,Post
Jamal Musiala,Germany,100.6,27.6,0.037713535,Post,Open Play,Right Foot,Normal,,,,,66,2,3857292,23.02,32.59,Edge of Box,0,0,Post
Kai Havertz,Germany,107.3,35.1,0.110909514,Off T,Open Play,Right Foot,Half Volley,,,,,66,2,3857292,13.61,21.1,Penalty Area,0,0,Off Target
Juan Pablo Vargas Campos,Costa Rica,116.1,43.1,0.18427365,Saved,Open Play,Left Foot,Volley,True,,,,69,2,3857292,4.98,38.48,Six Yard Box,0,1,Saved
Kai Havertz,Germany,109.3,42.6,0.4749194,Goal,Open Play,Right Foot,Half Volley,,,,,72,2,3857292,11.01,13.66,Central (12m),1,1,Goal
Kai Havertz,Germany,102.8,36.0,0.14038351,Off T,Open Play,Left Foot,Normal,True,,,,73,2,3857292,17.66,13.09,Penalty Area,0,0,Off Target
Niclas Füllkrug,Germany,115.2,44.6,0.36338806,Saved,Open Play,Right Foot,Half Volley,True,,,,75,2,3857292,6.65,43.78,Central (12m),0,1,Saved
Jewison Bennette,Costa Rica,94.4,46.4,0.037811525,Off T,Open Play,Left Foot,Normal,,,,,79,2,3857292,26.39,14.04,Edge of Box,0,0,Off Target
Jamal Musiala,Germany,104.6,30.8,0.060394496,Off T,Open Play,Right Foot,Normal,,,,,83,2,3857292,17.94,30.85,Penalty Area,0,0,Off Target
Kai Havertz,Germany,113.1,37.6,0.31018513,Goal,Open Play,Left Foot,Half Volley,True,,,,84,2,3857292,7.31,19.18,Central (12m),1,1,Goal
Kai Havertz,Germany,110.4,27.0,0.11890341,Saved,Open Play,Left Foot,Normal,,True,,,85,2,3857292,16.16,53.56,Penalty Area,0,1,Saved
Mario Götze,Germany,107.0,43.6,0.066507556,Saved,Open Play,Head,Normal,,,,,85,2,3857292,13.49,15.48,Penalty Area,0,1,Saved
Niclas Füllkrug,Germany,114.8,42.5,0.510154,Goal,Open Play,Left Foot,Half Volley,True,,,,88,2,3857292,5.77,25.68,Six Yard Box,1,1,Goal
Niclas Füllkrug,Germany,101.1,39.1,0.046867393,Blocked,Open Play,Right Foot,Half Volley,,,,,94,2,3857292,18.92,2.73,Penalty Area,0,0,Blocked
Niclas Füllkrug,Germany,117.9,32.7,0.13407986,Off T,Open Play,Head,Normal,,True,,,95,2,3857292,7.6,73.95,Central (12m),0,0,Off Target
Jamal Musiala,Germany,107.5,40.3,0.085460834,Saved,Open Play,Left Foot,Normal,,,,,99,2,3857292,12.5,1.37,Penalty Area,0,1,Saved
Ritsu Doan,Japan,91.7,53.8,0.015573137,Wayward,Open Play,Left Foot,Half Volley,True,,,,2,1,3857295,31.49,26.0,Long Range,0,0,Off Target
Gerson Torres Barrantes,Costa Rica,90.1,47.7,0.01353695,Wayward,Open Play,Left Foot,Volley,True,,,,3,1,3857295,30.88,14.44,Long Range,0,0,Off Target
Francisco Javier Calvo Quesada,Costa Rica,91.0,26.8,0.014244432,Blocked,Open Play,Left Foot,Half Volley,True,,,,34,1,3857295,31.86,24.47,Long Range,0,0,Blocked
Joel Nathaniel Campbell Samuels,Costa Rica,101.0,29.1,0.051288527,Off T,Open Play,Left Foot,Normal,True,,,,34,1,3857295,21.9,29.84,Edge of Box,0,0,Off Target
Wataru Endo,Japan,100.1,51.7,0.03132781,Blocked,Open Play,Left Foot,Normal,,,,,37,1,3857295,23.08,30.45,Edge of Box,0,0,Blocked
Hidemasa Morita,Japan,101.4,30.9,0.09737273,Saved,Open Play,Right Foot,Normal,,,,,45,2,3857295,20.71,26.07,Edge of Box,0,1,Saved
Takuma Asano,Japan,104.1,50.2,0.051375452,Blocked,Open Play,Right Foot,Volley,True,,,,45,2,3857295,18.89,32.68,Penalty Area,0,0,Blocked
Wataru Endo,Japan,95.2,41.1,0.042255066,Blocked,Open Play,Right Foot,Normal,,,,True,47,2,3857295,24.82,2.54,Edge of Box,0,0,Blocked
Takuma Asano,Japan,107.6,37.5,0.08747226,Saved,Open Play,Head,Normal,,,,,47,2,3857295,12.65,11.4,Penalty Area,0,1,Saved
Ko Itakura,Japan,105.0,40.0,0.07774679,Blocked,Open Play,Left Foot,Normal,,,,,49,2,3857295,15.0,0.0,Penalty Area,0,0,Blocked
Wataru Endo,Japan,103.1,34.1,0.04122181,Blocked,Open Play,Right Foot,Normal,,,,,49,2,3857295,17.9,19.24,Penalty Area,0,0,Blocked
Yuki Soma,Japan,105.4,22.1,0.022210024,Wayward,Open Play,Right Foot,Normal,,,,,56,2,3857295,23.1,50.8,Edge of Box,0,0,Off Target
Yuki Soma,Japan,98.1,35.7,0.08557594,Off T,Free Kick,Right Foot,Normal,,,,,62,2,3857295,22.32,11.11,Edge of Box,0,0,Off Target
Daichi Kamada,Japan,101.2,43.2,0.10029054,Blocked,Free Kick,Right Foot,Normal,,,,,71,2,3857295,19.07,9.66,Penalty Area,0,0,Blocked
Yuki Soma,Japan,95.7,44.3,0.027111016,Blocked,Open Play,Right Foot,Half Volley,,,,,71,2,3857295,24.68,10.03,Edge of Box,0,0,Blocked
Keysher Fuller Spence,Costa Rica,102.6,47.5,0.120298475,Goal,Open Play,Left Foot,Normal,,,,,80,2,3857295,18.95,23.32,Penalty Area,1,1,Goal
Daichi Kamada,Japan,108.0,37.6,0.09400092,Saved,Open Play,Right Foot,Normal,True,,,,87,2,3857295,12.24,11.31,Penalty Area,0,1,Saved
Alexis Mac Allister,Argentina,92.4,30.0,0.024542088,Saved,Open Play,Right Foot,Normal,,,,,4,1,3869685,29.36,19.92,Edge of Box,0,1,Saved
Rodrigo Javier De Paul,Argentina,99.2,47.9,0.062813334,Blocked,Open Play,Right Foot,Normal,,,,,7,1,3869685,22.25,20.8,Edge of Box,0,0,Blocked
Ángel Fabián Di María Hernández,Argentina,103.1,34.6,0.106800534,Off T,Open Play,Right Foot,Normal,True,,,,16,1,3869685,17.74,17.72,Penalty Area,0,0,Off Target
Lionel Andrés Messi Cuccittini,Argentina,108.0,40.0,0.7835,Goal,Penalty,Left Foot,Normal,,,,,22,1,3869685,12.0,0.0,Penalty Area,1,1,Goal
Alexis Mac Allister,Argentina,94.3,23.5,0.010577817,Wayward,Open Play,Right Foot,Half Volley,True,,,,31,1,3869685,30.54,32.7,Long Range,0,0,Off Target
Ángel Fabián Di María Hernández,Argentina,111.8,32.1,0.30340916,Goal,Open Play,Left Foot,Normal,True,,,,35,1,3869685,11.39,43.93,Central (12m),1,1,Goal
Rodrigo Javier De Paul,Argentina,103.3,52.3,0.040216275,Saved,Open Play,Right Foot,Volley,True,,,,48,2,3869685,20.74,36.37,Edge of Box,0,1,Saved
Julián Álvarez,Argentina,110.5,24.9,0.05953379,Saved,Open Play,Left Foot,Normal,,True,,,58,2,3869685,17.84,57.82,Penalty Area,0,1,Saved
Lionel Andrés Messi Cuccittini,Argentina,109.7,46.0,0.11555985,Off T,Open Play,Right Foot,Normal,,,,,59,2,3869685,11.92,30.22,Central (12m),0,0,Off Target
Randal Kolo Muani,France,113.4,34.6,0.09618377,Off T,Open Play,Head,Normal,,,,True,67,2,3869685,8.53,39.29,Central (12m),0,0,Off Target
Kylian Mbappé Lottin,France,102.5,27.9,0.050644457,Off T,Open Play,Right Foot,Normal,,,,,70,2,3869685,21.28,34.66,Edge of Box,0,0,Off Target
Enzo Fernandez,Argentina,98.9,32.2,0.041589838,Saved,Open Play,Right Foot,Normal,,,,,71,2,3869685,22.5,20.29,Edge of Box,0,1,Saved
Kylian Mbappé Lottin,France,108.0,40.0,0.7835,Goal,Penalty,Right Foot,Normal,,,,,79,2,3869685,12.0,0.0,Penalty Area,1,1,Goal
Kylian Mbappé Lottin,France,104.8,30.1,0.1017027,Goal,Open Play,Right Foot,Volley,True,,,,80,2,3869685,18.14,33.08,Penalty Area,1,1,Goal
Enzo Fernandez,Argentina,92.2,35.9,0.030159522,Blocked,Open Play,Right Foot,Normal,,,,,83,2,3869685,28.1,8.39,Edge of Box,0,0,Blocked
Kylian Mbappé Lottin,France,95.9,32.2,0.0324491,Blocked,Open Play,Right Foot,Normal,,,,,92,2,3869685,25.33,17.93,Edge of Box,0,0,Blocked
Adrien Rabiot,France,108.9,28.5,0.09333491,Saved,Open Play,Left Foot,Normal,True,,,,93,2,3869685,15.98,46.01,Penalty Area,0,1,Saved
Lionel Andrés Messi Cuccittini,Argentina,96.2,40.9,0.0430315,Saved,Open Play,Left Foot,Normal,,,,,96,2,3869685,23.82,2.17,Edge of Box,0,1,Saved
Alexis Mac Allister,Argentina,98.2,23.8,0.019259434,Off T,Open Play,Right Foot,Half Volley,True,,,,92,3,3869685,27.16,36.62,Edge of Box,0,0,Off Target
Youssouf Fofana,France,89.8,39.9,0.023031652,Blocked,Open Play,Right Foot,Normal,,,,,99,3,3869685,30.2,0.19,Long Range,0,0,Blocked
Lautaro Javier Martínez,Argentina,108.8,45.3,0.23260574,Blocked,Open Play,Right Foot,Normal,,,,,104,3,3869685,12.39,25.32,Penalty Area,0,0,Blocked
Gonzalo Ariel Montiel,Argentina,96.3,49.4,0.020604363,Blocked,Open Play,Right Foot,Half Volley,True,,,,104,3,3869685,25.5,21.63,Edge of Box,0,0,Blocked
Lautaro Javier Martínez,Argentina,105.1,33.5,0.14029205,Off T,Open Play,Left Foot,Half Volley,,,,,105,3,3869685,16.26,23.57,Penalty Area,0,0,Off Target
Lionel Andrés Messi Cuccittini,Argentina,103.6,55.8,0.024784861,Saved,Open Play,Left Foot,Half Volley,True,,,,106,4,3869685,22.77,43.93,Edge of Box,0,1,Saved
Lautaro Javier Martínez,Argentina,114.4,52.0,0.10407211,Saved,Open Play,Right Foot,Normal,,True,,,107,4,3869685,13.24,64.98,Penalty Area,0,1,Saved
Lionel Andrés Messi Cuccittini,Argentina,116.6,43.0,0.48840353,Goal,Open Play,Right Foot,Half Volley,True,,,,107,4,3869685,4.53,41.42,Six Yard Box,1,1,Goal
Kylian Mbappé Lottin,France,101.4,26.6,0.03075741,Blocked,Open Play,Right Foot,Normal,,,,,115,4,3869685,22.92,35.77,Edge of Box,0,0,Blocked
Kylian Mbappé Lottin,France,108.0,40.0,0.7835,Goal,Penalty,Right Foot,Normal,,,,,117,4,3869685,12.0,0.0,Penalty Area,1,1,Goal
Randal Kolo Muani,France,103.7,45.1,0.27751395,Saved,Open Play,Right Foot,Half Volley,True,,,,122,4,3869685,17.08,17.37,Penalty Area,0,1,Saved
Lautaro Javier Martínez,Argentina,110.8,41.6,0.10655013,Off T,Open Play,Head,Normal,,,,,122,4,3869685,9.34,9.87,Central (12m),0,0,Off Target
Kylian Mbappé Lottin,France,108.1,40.1,0.7835,Goal,Penalty,Right Foot,Normal,,,,,120,5,3869685,11.9,0.48,Central (12m),1,1,Goal
Lionel Andrés Messi Cuccittini,Argentina,108.1,40.1,0.7835,Goal,Penalty,Left Foot,Normal,,,,,121,5,3869685,11.9,0.48,Central (12m),1,1,Goal
Kingsley Coman,France,108.1,40.1,0.7835,Saved,Penalty,Right Foot,Normal,,,,,121,5,3869685,11.9,0.48,Central (12m),0,1,Saved
Paulo Bruno Exequiel Dybala,Argentina,108.1,40.1,0.7835,Goal,Penalty,Left Foot,Normal,,,,,122,5,3869685,11.9,0.48,Central (12m),1,1,Goal
Aurélien Djani Tchouaméni,France,108.1,40.1,0.7835,Off T,Penalty,Right Foot,Normal,,True,,,123,5,3869685,11.9,0.48,Central (12m),0,0,Off Target
Leandro Daniel Paredes,Argentina,108.1,40.1,0.7835,Goal,Penalty,Right Foot,Normal,,,,,124,5,3869685,11.9,0.48,Central (12m),1,1,Goal
Randal Kolo Muani,France,108.1,40.1,0.7835,Goal,Penalty,Right Foot,Normal,,,,,125,5,3869685,11.9,0.48,Central (12m),1,1,Goal
Gonzalo Ariel Montiel,Argentina,108.1,40.1,0.7835,Goal,Penalty,Right Foot,Normal,,,,,125,5,3869685,11.9,0.48,Central (12m),1,1,Goal
Joško Gvardiol,Croatia,108.8,38.0,0.1243582,Goal,Open Play,Head,Diving Header,,,,,6,1,3869684,11.38,10.12,Central (12m),1,1,Goal
Achraf Dari,Morocco,115.6,39.0,0.4178385,Goal,Open Play,Head,Normal,,True,,,8,1,3869684,4.51,12.8,Six Yard Box,1,1,Goal
Mislav Oršić,Croatia,99.5,23.8,0.02730659,Off T,Open Play,Right Foot,Normal,,,,,9,1,3869684,26.13,38.32,Edge of Box,0,0,Off Target
Josip Stanišić,Croatia,94.4,41.3,0.040524755,Off T,Open Play,Right Foot,Normal,True,,,,13,1,3869684,25.63,2.91,Edge of Box,0,0,Off Target
Mislav Oršić,Croatia,104.9,38.8,0.11308218,Blocked,Open Play,Right Foot,Normal,,,,,17,1,3869684,15.15,4.54,Penalty Area,0,0,Blocked
Andrej Kramarić,Croatia,111.3,34.8,0.13429043,Saved,Open Play,Head,Normal,,,,,17,1,3869684,10.14,30.87,Central (12m),0,1,Saved
Luka Modrić,Croatia,101.2,49.5,0.07012748,Saved,Open Play,Left Foot,Normal,,,,,23,1,3869684,21.06,26.81,Edge of Box,0,1,Saved
Sofiane Boufal,Morocco,112.4,29.5,0.08611878,Off T,Open Play,Left Foot,Volley,True,,,,32,1,3869684,12.96,54.1,Penalty Area,0,0,Off Target
Youssef En-Nesyri,Morocco,117.8,48.9,0.04761149,Off T,Open Play,Head,Normal,,,,True,36,1,3869684,9.17,76.12,Central (12m),0,0,Off Target
Hakim Ziyech,Morocco,90.6,53.5,0.014617449,Off T,Open Play,Left Foot,Normal,,,,,39,1,3869684,32.35,24.66,Long Range,0,0,Off Target
Mislav Oršić,Croatia,106.5,21.3,0.013095795,Goal,Open Play,Right Foot,Normal,True,,,,41,1,3869684,23.06,54.17,Edge of Box,1,1,Goal
Marko Livaja,Croatia,90.5,39.5,0.02019975,Blocked,Open Play,Right Foot,Normal,,,,,46,1,3869684,29.5,0.97,Edge of Box,0,0,Blocked
Mislav Oršić,Croatia,100.8,24.2,0.028195048,Blocked,Open Play,Right Foot,Normal,,,,,46,2,3869684,24.87,39.45,Edge of Box,0,0,Blocked
Mislav Oršić,Croatia,87.5,26.6,0.0065055056,Off T,Open Play,Right Foot,Normal,True,,,,54,2,3869684,35.15,22.41,Long Range,0,0,Off Target
Youssef En-Nesyri,Morocco,110.6,40.5,0.072652236,Blocked,Open Play,Head,Normal,,,,True,64,2,3869684,9.41,3.04,Central (12m),0,0,Blocked
Nikola Vlašić,Croatia,90.9,36.9,0.03597725,Off T,Open Play,Right Foot,Normal,,,,,70,2,3869684,29.26,6.08,Edge of Box,0,0,Off Target
Youssef En-Nesyri,Morocco,115.5,48.3,0.16040824,Saved,Open Play,Left Foot,Half Volley,,True,,,74,2,3869684,9.44,61.53,Central (12m),0,1,Saved
